,TrialNumber,n_back,Stimulus_Letter,Response_Time,Correct_Response,Response,time_sec,subject_no
1835,4,Vexing - Three Back Task,E,289.0,3.0,4.0,1304.7134999999998,8
1836,4,Vexing - Three Back Task,L,463.0,4.0,3.0,1306.7464999999997,8
1837,4,Vexing - Three Back Task,N,241.0,3.0,3.0,1308.7959999999998,8
1838,4,Vexing - Three Back Task,J,269.0,3.0,3.0,1310.8290000000002,8
1839,4,Vexing - Three Back Task,M,268.0,3.0,4.0,1312.8625000000002,8
1840,4,Vexing - Three Back Task,Y,238.0,3.0,3.0,1314.8955,8
1841,4,Vexing - Three Back Task,U,299.0,3.0,3.0,1316.9285,8
1842,4,Vexing - Three Back Task,S,261.0,3.0,3.0,1318.9615,8
1843,4,Vexing - Three Back Task,Y,261.0,4.0,3.0,1320.995,8
1844,4,Vexing - Three Back Task,M,217.0,3.0,4.0,1323.0275000000001,8
1845,4,Vexing - Three Back Task,S,1426.0,4.0,3.0,1325.0610000000001,8
1846,4,Vexing - Three Back Task,Y,806.0,4.0,4.0,1327.094,8
1847,4,Vexing - Three Back Task,N,438.0,3.0,4.0,1329.127,8
1848,5,Vexing - One Back Task,A,0.0,3.0,,1346.1745,8
1849,5,Vexing - One Back Task,A,92.0,4.0,4.0,1348.241,8
1850,5,Vexing - One Back Task,D,257.0,3.0,3.0,1350.274,8
1851,5,Vexing - One Back Task,M,88.0,3.0,3.0,1352.3069999999998,8
1852,5,Vexing - One Back Task,X,259.0,3.0,3.0,1354.3404999999998,8
1853,5,Vexing - One Back Task,H,147.0,3.0,3.0,1356.3735000000001,8
1854,5,Vexing - One Back Task,U,0.0,3.0,,1358.4065,8
1855,5,Vexing - One Back Task,G,74.0,3.0,3.0,1360.473,8
1856,5,Vexing - One Back Task,G,241.0,4.0,4.0,1362.5059999999999,8
1857,5,Vexing - One Back Task,G,250.0,4.0,4.0,1364.5389999999998,8
1858,5,Vexing - One Back Task,C,353.0,3.0,3.0,1366.5720000000001,8
1859,5,Vexing - One Back Task,W,449.0,3.0,3.0,1368.605,8
1860,5,Vexing - One Back Task,Y,203.0,3.0,3.0,1370.638,8
1861,5,Vexing - One Back Task,Y,246.0,4.0,4.0,1372.6715,8
1862,5,Vexing - One Back Task,N,247.0,3.0,3.0,1374.7044999999998,8
1863,5,Vexing - One Back Task,N,437.0,4.0,4.0,1376.7375000000002,8
1864,5,Vexing - One Back Task,X,243.0,3.0,3.0,1378.7705,8
1865,5,Vexing - One Back Task,M,246.0,3.0,3.0,1380.8035,8
1866,5,Vexing - One Back Task,X,374.0,3.0,3.0,1382.837,8
1867,5,Vexing - One Back Task,A,606.0,3.0,3.0,1384.8694999999998,8
1868,5,Vexing - One Back Task,D,173.0,3.0,3.0,1386.9029999999998,8
1869,5,Vexing - One Back Task,T,317.0,3.0,3.0,1388.9360000000001,8
1870,6,Vexing - Three Back Task,V,0.0,3.0,,1405.9834999999998,8
1871,6,Vexing - Three Back Task,D,0.0,3.0,,1408.0500000000002,8
1872,6,Vexing - Three Back Task,K,0.0,3.0,,1410.1165,8
1873,6,Vexing - Three Back Task,D,538.0,3.0,3.0,1412.183,8
1874,6,Vexing - Three Back Task,Z,707.0,3.0,3.0,1414.216,8
1875,6,Vexing - Three Back Task,J,215.0,3.0,3.0,1416.2489999999998,8
1876,6,Vexing - Three Back Task,G,1060.0,3.0,3.0,1418.2820000000002,8
1877,6,Vexing - Three Back Task,Z,375.0,4.0,4.0,1420.315,8
1878,6,Vexing - Three Back Task,J,357.0,4.0,4.0,1422.348,8
1879,6,Vexing - Three Back Task,Q,885.0,3.0,3.0,1424.3809999999999,8
1880,6,Vexing - Three Back Task,B,288.0,3.0,3.0,1426.4144999999999,8
1881,6,Vexing - Three Back Task,Z,435.0,3.0,4.0,1428.4474999999998,8
1882,6,Vexing - Three Back Task,Q,531.0,4.0,4.0,1430.4634999999998,8
1883,6,Vexing - Three Back Task,B,810.0,4.0,3.0,1432.4969999999998,8
1884,6,Vexing - Three Back Task,B,465.0,3.0,3.0,1434.5299999999997,8
1885,6,Vexing - Three Back Task,E,930.0,3.0,4.0,1436.563,8
1886,6,Vexing - Three Back Task,G,539.0,3.0,4.0,1438.596,8
1887,6,Vexing - Three Back Task,B,626.0,4.0,4.0,1440.6295,8
1888,6,Vexing - Three Back Task,X,995.0,3.0,3.0,1442.6619999999998,8
1889,6,Vexing - Three Back Task,U,691.0,3.0,3.0,1444.6954999999998,8
1890,6,Vexing - Three Back Task,J,520.0,3.0,4.0,1446.7285000000002,8
1891,6,Vexing - Three Back Task,V,448.0,3.0,3.0,1448.7615,8
1892,7,Vexing - One Back Task,A,0.0,3.0,,1465.8094999999998,8
1893,7,Vexing - One Back Task,W,64.0,3.0,3.0,1467.8754999999996,8
1894,7,Vexing - One Back Task,X,186.0,3.0,3.0,1469.9089999999997,8
1895,7,Vexing - One Back Task,M,52.0,3.0,3.0,1471.942,8
1896,7,Vexing - One Back Task,F,481.0,3.0,3.0,1473.975,8
1897,7,Vexing - One Back Task,S,3.0,3.0,3.0,1476.0409999999997,8
1898,7,Vexing - One Back Task,E,112.0,3.0,3.0,1478.0744999999997,8
1899,7,Vexing - One Back Task,E,135.0,4.0,4.0,1480.1074999999996,8
1900,7,Vexing - One Back Task,U,629.0,3.0,3.0,1482.1405,8
1901,7,Vexing - One Back Task,Y,286.0,3.0,3.0,1484.1734999999999,8
1902,7,Vexing - One Back Task,Y,219.0,4.0,4.0,1486.2064999999998,8
1903,7,Vexing - One Back Task,Y,39.0,4.0,4.0,1488.2394999999997,8
1904,7,Vexing - One Back Task,V,260.0,3.0,3.0,1490.2725,8
1905,7,Vexing - One Back Task,A,713.0,3.0,3.0,1492.3055,8
1906,7,Vexing - One Back Task,A,267.0,4.0,4.0,1494.339,8
1907,7,Vexing - One Back Task,G,222.0,3.0,3.0,1496.3719999999998,8
1908,7,Vexing - One Back Task,S,268.0,3.0,3.0,1498.4049999999997,8
1909,7,Vexing - One Back Task,F,339.0,3.0,3.0,1500.4215,8
1910,7,Vexing - One Back Task,I,0.0,3.0,,1502.4544999999998,8
1911,7,Vexing - One Back Task,B,252.0,3.0,3.0,1504.504,8
1912,7,Vexing - One Back Task,B,232.0,4.0,4.0,1506.504,8
1913,7,Vexing - One Back Task,T,267.0,3.0,3.0,1508.5204999999996,8
1914,8,Vexing - Three Back Task,T,0.0,3.0,,1525.518,8
1915,8,Vexing - Three Back Task,R,0.0,3.0,,1527.5515,8
1916,8,Vexing - Three Back Task,A,0.0,3.0,,1529.5839999999998,8
1917,8,Vexing - Three Back Task,M,179.0,3.0,3.0,1531.634,8
1918,8,Vexing - Three Back Task,Z,0.0,3.0,,1533.634,8
1919,8,Vexing - Three Back Task,C,90.0,3.0,3.0,1535.667,8
1920,8,Vexing - Three Back Task,M,785.0,3.0,4.0,1537.6664999999998,8
1921,8,Vexing - Three Back Task,O,214.0,3.0,3.0,1539.6664999999998,8
1922,8,Vexing - Three Back Task,P,607.0,3.0,3.0,1541.6659999999997,8
1923,8,Vexing - Three Back Task,M,713.0,4.0,4.0,1543.6659999999997,8
1924,8,Vexing - Three Back Task,O,713.0,4.0,4.0,1545.6655,8
1925,8,Vexing - Three Back Task,O,343.0,3.0,3.0,1547.665,8
1926,8,Vexing - Three Back Task,B,1111.0,3.0,4.0,1549.665,8
1927,8,Vexing - Three Back Task,H,296.0,3.0,3.0,1551.6644999999999,8
1928,8,Vexing - Three Back Task,Z,285.0,4.0,3.0,1553.681,8
1929,8,Vexing - Three Back Task,Q,258.0,3.0,4.0,1555.714,8
1930,8,Vexing - Three Back Task,Y,813.0,3.0,3.0,1557.7475,8
1931,8,Vexing - Three Back Task,Z,1298.0,4.0,3.0,1559.7804999999998,8
1932,8,Vexing - Three Back Task,M,330.0,3.0,4.0,1561.8134999999997,8
1933,8,Vexing - Three Back Task,R,179.0,3.0,3.0,1563.8464999999997,8
1934,8,Vexing - Three Back Task,P,371.0,3.0,4.0,1565.8795,8
1935,8,Vexing - Three Back Task,M,364.0,4.0,3.0,1567.9125,8
1936,10,Vexing - One Back Task,J,0.0,3.0,,1599.8914999999997,8
1937,10,Vexing - One Back Task,J,212.0,4.0,4.0,1601.9415,8
1938,10,Vexing - One Back Task,N,338.0,3.0,3.0,1603.9744999999998,8
1939,10,Vexing - One Back Task,S,436.0,3.0,3.0,1606.0074999999997,8
1940,10,Vexing - One Back Task,N,4.0,3.0,3.0,1608.0074999999997,8
1941,10,Vexing - One Back Task,N,214.0,4.0,4.0,1610.0405,8
1942,10,Vexing - One Back Task,R,392.0,3.0,3.0,1612.0735,8
1943,10,Vexing - One Back Task,R,270.0,4.0,4.0,1614.1064999999999,8
1944,10,Vexing - One Back Task,I,286.0,3.0,3.0,1616.1399999999999,8
1945,10,Vexing - One Back Task,V,220.0,3.0,3.0,1618.1724999999997,8
1946,10,Vexing - One Back Task,R,235.0,3.0,4.0,1620.2059999999997,8
1947,10,Vexing - One Back Task,P,305.0,3.0,3.0,1622.239,8
1948,10,Vexing - One Back Task,A,496.0,3.0,3.0,1624.272,8
1949,10,Vexing - One Back Task,C,133.0,3.0,3.0,1626.3384999999998,8
1950,10,Vexing - One Back Task,V,273.0,4.0,3.0,1628.3714999999997,8
1951,10,Vexing - One Back Task,V,212.0,4.0,4.0,1630.4044999999996,8
1952,10,Vexing - One Back Task,I,402.0,3.0,3.0,1632.4375,8
1953,10,Vexing - One Back Task,L,425.0,3.0,3.0,1634.4705,8
1954,10,Vexing - One Back Task,U,317.0,3.0,3.0,1636.5034999999998,8
1955,10,Vexing - One Back Task,D,205.0,3.0,3.0,1638.5364999999997,8
1956,10,Vexing - One Back Task,P,345.0,3.0,3.0,1640.5699999999997,8
1957,10,Vexing - One Back Task,Y,250.0,3.0,3.0,1642.603,8
1958,11,Vexing - Three Back Task,C,0.0,3.0,,1659.6504999999997,8
1959,11,Vexing - Three Back Task,B,0.0,3.0,,1661.7005,8
1960,11,Vexing - Three Back Task,Q,0.0,3.0,,1663.75,8
1961,11,Vexing - Three Back Task,Z,68.0,3.0,3.0,1665.7999999999997,8
1962,11,Vexing - Three Back Task,J,308.0,3.0,3.0,1667.8329999999996,8
1963,11,Vexing - Three Back Task,Q,613.0,4.0,4.0,1669.866,8
1964,11,Vexing - Three Back Task,B,1130.0,3.0,4.0,1671.899,8
1965,11,Vexing - Three Back Task,F,649.0,3.0,3.0,1673.9319999999998,8
1966,11,Vexing - Three Back Task,B,377.0,3.0,3.0,1675.9649999999997,8
1967,11,Vexing - Three Back Task,M,285.0,3.0,3.0,1677.9984999999997,8
1968,11,Vexing - Three Back Task,D,431.0,3.0,3.0,1680.0315,8
1969,11,Vexing - Three Back Task,Z,218.0,3.0,4.0,1682.0645,8
1970,11,Vexing - Three Back Task,L,1265.0,3.0,3.0,1684.0974999999999,8
1971,11,Vexing - Three Back Task,O,986.0,3.0,4.0,1686.1304999999998,8
1972,11,Vexing - Three Back Task,S,435.0,3.0,3.0,1688.1634999999997,8
1973,11,Vexing - Three Back Task,A,318.0,3.0,3.0,1690.1965,8
1974,11,Vexing - Three Back Task,O,459.0,4.0,4.0,1692.23,8
1975,11,Vexing - Three Back Task,Y,214.0,3.0,3.0,1694.263,8
1976,11,Vexing - Three Back Task,A,475.0,4.0,4.0,1696.2959999999998,8
1977,11,Vexing - Three Back Task,U,151.0,3.0,3.0,1698.3289999999997,8
1978,11,Vexing - Three Back Task,Y,222.0,4.0,3.0,1700.3619999999996,8
1979,11,Vexing - Three Back Task,A,223.0,4.0,4.0,1702.395,8
1980,12,Vexing - Three Back Task,W,0.0,3.0,,1719.4429999999998,8
1981,12,Vexing - Three Back Task,Y,0.0,3.0,,1721.5094999999997,8
1982,12,Vexing - Three Back Task,E,0.0,3.0,,1723.5589999999997,8
1983,12,Vexing - Three Back Task,S,155.0,3.0,3.0,1725.6254999999996,8
1984,12,Vexing - Three Back Task,Y,404.0,4.0,4.0,1727.6585,8
1985,12,Vexing - Three Back Task,E,700.0,4.0,4.0,1729.6915,8
1986,12,Vexing - Three Back Task,G,188.0,3.0,3.0,1731.7244999999998,8
1987,12,Vexing - Three Back Task,Q,207.0,3.0,3.0,1733.7579999999998,8
1988,12,Vexing - Three Back Task,V,830.0,3.0,3.0,1735.7909999999997,8
1989,12,Vexing - Three Back Task,W,1039.0,3.0,3.0,1737.824,8
1990,12,Vexing - Three Back Task,K,534.0,3.0,3.0,1739.857,8
1991,12,Vexing - Three Back Task,D,268.0,3.0,4.0,1741.8899999999999,8
1992,12,Vexing - Three Back Task,C,283.0,3.0,3.0,1743.9229999999998,8
1993,12,Vexing - Three Back Task,U,346.0,3.0,3.0,1745.9559999999997,8
1994,12,Vexing - Three Back Task,V,410.0,3.0,4.0,1747.9894999999997,8
1995,12,Vexing - Three Back Task,A,124.0,3.0,3.0,1750.0225,8
1996,12,Vexing - Three Back Task,U,421.0,4.0,4.0,1752.022,8
1997,12,Vexing - Three Back Task,X,240.0,3.0,3.0,1754.0384999999997,8
1998,12,Vexing - Three Back Task,A,659.0,4.0,4.0,1756.0549999999998,8
1999,12,Vexing - Three Back Task,U,576.0,3.0,4.0,1758.0879999999997,8
2000,12,Vexing - Three Back Task,X,551.0,4.0,4.0,1760.1209999999996,8
2001,12,Vexing - Three Back Task,M,204.0,3.0,3.0,1762.1205,8
2002,13,Vexing - One Back Task,K,0.0,3.0,,1779.1349999999998,8
2003,13,Vexing - One Back Task,B,409.0,3.0,3.0,1781.1684999999998,8
2004,13,Vexing - One Back Task,U,470.0,3.0,3.0,1783.118,8
2005,13,Vexing - One Back Task,Q,102.0,3.0,3.0,1785.1344999999997,8
2006,13,Vexing - One Back Task,N,256.0,3.0,3.0,1787.134,8
2007,13,Vexing - One Back Task,O,207.0,3.0,3.0,1789.134,8
2008,13,Vexing - One Back Task,I,216.0,3.0,3.0,1791.1335,8
2009,13,Vexing - One Back Task,T,116.0,3.0,3.0,1793.1335,8
2010,13,Vexing - One Back Task,W,132.0,3.0,3.0,1795.1329999999998,8
2011,13,Vexing - One Back Task,I,928.0,4.0,3.0,1797.1329999999998,8
2012,13,Vexing - One Back Task,I,375.0,4.0,4.0,1799.1495,8
2013,13,Vexing - One Back Task,U,286.0,3.0,3.0,1801.149,8
2014,13,Vexing - One Back Task,B,161.0,3.0,3.0,1803.149,8
2015,13,Vexing - One Back Task,K,193.0,3.0,3.0,1805.1484999999998,8
2016,13,Vexing - One Back Task,Z,218.0,3.0,3.0,1807.1479999999997,8
2017,13,Vexing - One Back Task,I,428.0,3.0,3.0,1809.1479999999997,8
2018,13,Vexing - One Back Task,I,291.0,4.0,4.0,1811.1475,8
2019,13,Vexing - One Back Task,W,527.0,3.0,3.0,1813.1644999999999,8
2020,13,Vexing - One Back Task,W,744.0,4.0,3.0,1815.1974999999998,8
2021,13,Vexing - One Back Task,N,388.0,3.0,3.0,1817.2304999999997,8
2022,13,Vexing - One Back Task,N,371.0,4.0,4.0,1819.2635,8
2023,13,Vexing - One Back Task,T,237.0,3.0,3.0,1821.2965,8
2024,14,Vexing - Three Back Task,O,0.0,3.0,,1838.344,8
2025,14,Vexing - Three Back Task,E,0.0,3.0,,1840.3939999999998,8
2026,14,Vexing - Three Back Task,X,0.0,3.0,,1842.4604999999997,8
2027,14,Vexing - Three Back Task,M,319.0,3.0,3.0,1844.527,8
2028,14,Vexing - Three Back Task,I,589.0,3.0,4.0,1846.56,8
2029,14,Vexing - Three Back Task,P,107.0,3.0,3.0,1848.5929999999998,8
2030,14,Vexing - Three Back Task,M,437.0,4.0,4.0,1850.6259999999997,8
2031,14,Vexing - Three Back Task,U,276.0,3.0,3.0,1852.6589999999997,8
2032,14,Vexing - Three Back Task,D,188.0,3.0,3.0,1854.692,8
2033,14,Vexing - Three Back Task,F,307.0,3.0,3.0,1856.725,8
2034,14,Vexing - Three Back Task,S,454.0,3.0,3.0,1858.7585,8
2035,14,Vexing - Three Back Task,D,336.0,4.0,4.0,1860.7914999999998,8
2036,14,Vexing - Three Back Task,R,488.0,3.0,3.0,1862.8244999999997,8
2037,14,Vexing - Three Back Task,Q,1039.0,3.0,3.0,1864.8574999999996,8
2038,14,Vexing - Three Back Task,F,412.0,3.0,3.0,1866.8905,8
2039,14,Vexing - Three Back Task,A,313.0,3.0,3.0,1868.9234999999999,8
2040,14,Vexing - Three Back Task,X,341.0,3.0,4.0,1870.9564999999998,8
2041,14,Vexing - Three Back Task,F,389.0,3.0,4.0,1872.9899999999998,8
2042,14,Vexing - Three Back Task,A,140.0,4.0,3.0,1875.0229999999997,8
2043,14,Vexing - Three Back Task,X,133.0,4.0,3.0,1877.056,8
2044,14,Vexing - Three Back Task,Y,260.0,3.0,4.0,1879.089,8
2045,14,Vexing - Three Back Task,A,529.0,4.0,4.0,1881.1219999999998,8
2046,15,Vexing - One Back Task,F,0.0,3.0,,1898.1699999999996,8
2047,15,Vexing - One Back Task,F,11.0,4.0,4.0,1900.2359999999999,8
2048,15,Vexing - One Back Task,F,300.0,4.0,4.0,1902.2689999999998,8
2049,15,Vexing - One Back Task,N,67.0,3.0,3.0,1904.3024999999998,8
2050,15,Vexing - One Back Task,V,215.0,3.0,3.0,1906.3354999999997,8
2051,15,Vexing - One Back Task,J,122.0,3.0,3.0,1908.3685,8
2052,15,Vexing - One Back Task,O,128.0,3.0,3.0,1910.4015,8
2053,15,Vexing - One Back Task,S,65.0,3.0,3.0,1912.4344999999998,8
2054,15,Vexing - One Back Task,F,134.0,3.0,3.0,1914.4674999999997,8
2055,15,Vexing - One Back Task,A,46.0,3.0,3.0,1916.5004999999996,8
2056,15,Vexing - One Back Task,A,163.0,4.0,4.0,1918.5335,8
2057,15,Vexing - One Back Task,N,279.0,3.0,3.0,1920.567,8
2058,15,Vexing - One Back Task,O,359.0,3.0,3.0,1922.6,8
2059,15,Vexing - One Back Task,A,421.0,3.0,3.0,1924.6329999999998,8
2060,15,Vexing - One Back Task,X,90.0,3.0,3.0,1926.6659999999997,8
2061,15,Vexing - One Back Task,U,111.0,3.0,3.0,1928.699,8
2062,15,Vexing - One Back Task,U,542.0,4.0,4.0,1930.732,8
2063,15,Vexing - One Back Task,D,470.0,3.0,3.0,1932.7655,8
2064,15,Vexing - One Back Task,D,303.0,4.0,4.0,1934.7984999999999,8
2065,15,Vexing - One Back Task,J,239.0,3.0,3.0,1936.8314999999998,8
2066,15,Vexing - One Back Task,Q,316.0,3.0,3.0,1938.8644999999997,8
2067,15,Vexing - One Back Task,Y,242.0,3.0,3.0,1940.8975,8
2068,16,Vexing - Three Back Task,J,0.0,2.0,,1957.9454999999998,8
2069,16,Vexing - Three Back Task,H,0.0,2.0,,1960.0119999999997,8
2070,16,Vexing - Three Back Task,G,0.0,2.0,,1962.062,8
2071,16,Vexing - Three Back Task,A,221.0,2.0,3.0,1964.1279999999997,8
2072,16,Vexing - Three Back Task,B,84.0,2.0,3.0,1966.161,8
2073,16,Vexing - Three Back Task,B,499.0,1.0,3.0,1968.194,8
2074,16,Vexing - Three Back Task,C,277.0,2.0,3.0,1970.2269999999999,8
2075,16,Vexing - Three Back Task,J,507.0,2.0,3.0,1972.2604999999999,8
2076,16,Vexing - Three Back Task,H,365.0,2.0,4.0,1974.2929999999997,8
2077,16,Vexing - Three Back Task,G,484.0,2.0,4.0,1976.326,8
2078,16,Vexing - Three Back Task,G,316.0,1.0,4.0,1978.3595,8
2079,16,Vexing - Three Back Task,H,14.0,2.0,3.0,1980.3925,8
2080,16,Vexing - Three Back Task,J,629.0,2.0,3.0,1982.4254999999998,8
2081,16,Vexing - Three Back Task,A,690.0,2.0,3.0,1984.4584999999997,8
2082,16,Vexing - Three Back Task,J,914.0,2.0,4.0,1986.4914999999996,8
2083,16,Vexing - Three Back Task,J,434.0,1.0,3.0,1988.5245,8
2084,16,Vexing - Three Back Task,G,461.0,2.0,3.0,1990.558,8
2085,16,Vexing - Three Back Task,H,948.0,2.0,4.0,1992.591,8
2086,16,Vexing - Three Back Task,H,365.0,1.0,3.0,1994.6239999999998,8
2087,16,Vexing - Three Back Task,I,0.0,2.0,,1996.6569999999997,8
2088,16,Vexing - Three Back Task,I,35.0,1.0,3.0,1998.7064999999998,8
2089,16,Vexing - Three Back Task,A,285.0,2.0,4.0,2000.3064999999997,8
2090,17,Vexing - One Back Task,B,0.0,3.0,,2017.1709999999998,8
2091,17,Vexing - One Back Task,B,96.0,4.0,4.0,2019.221,8
2092,17,Vexing - One Back Task,U,238.0,3.0,3.0,2021.2205,8
2093,17,Vexing - One Back Task,F,484.0,3.0,3.0,2023.2199999999998,8
2094,17,Vexing - One Back Task,F,195.0,4.0,4.0,2025.2199999999998,8
2095,17,Vexing - One Back Task,T,233.0,3.0,3.0,2027.2194999999997,8
2096,17,Vexing - One Back Task,T,268.0,4.0,4.0,2029.2194999999997,8
2097,17,Vexing - One Back Task,O,186.0,3.0,3.0,2031.219,8
2098,17,Vexing - One Back Task,R,243.0,3.0,3.0,2033.219,8
2099,17,Vexing - One Back Task,Q,37.0,3.0,3.0,2035.2185,8
2100,17,Vexing - One Back Task,X,59.0,3.0,3.0,2037.2185,8
2101,17,Vexing - One Back Task,X,208.0,4.0,4.0,2039.2179999999998,8
2102,17,Vexing - One Back Task,R,527.0,3.0,3.0,2041.2179999999998,8
2103,17,Vexing - One Back Task,S,300.0,3.0,3.0,2043.2174999999997,8
2104,17,Vexing - One Back Task,S,336.0,4.0,4.0,2045.2174999999997,8
2105,17,Vexing - One Back Task,L,27.0,3.0,3.0,2047.2169999999996,8
2106,17,Vexing - One Back Task,Q,190.0,3.0,3.0,2049.2169999999996,8
2107,17,Vexing - One Back Task,R,61.0,3.0,3.0,2051.2165,8
2108,17,Vexing - One Back Task,B,134.0,3.0,3.0,2053.216,8
2109,17,Vexing - One Back Task,F,316.0,3.0,3.0,2055.216,8
2110,17,Vexing - One Back Task,E,291.0,3.0,3.0,2057.216,8
2111,17,Vexing - One Back Task,Y,747.0,3.0,3.0,2059.2155,8
2112,1,Calming - One Back Task,L,0.0,3.0,,0.0,11
2113,1,Calming - One Back Task,A,487.0,3.0,3.0,2.016499999999951,11
2114,1,Calming - One Back Task,E,222.0,3.0,3.0,4.066500000000019,11
2115,1,Calming - One Back Task,E,189.0,4.0,4.0,6.099499999999921,11
2116,1,Calming - One Back Task,E,74.0,4.0,4.0,8.132499999999936,11
2117,1,Calming - One Back Task,O,417.0,3.0,3.0,10.198999999999955,11
2118,1,Calming - One Back Task,A,464.0,4.0,4.0,12.21550000000002,11
2119,1,Calming - One Back Task,A,0.0,4.0,,14.316500000000019,11
2120,1,Calming - One Back Task,H,785.0,3.0,3.0,16.46550000000002,11
2121,1,Calming - One Back Task,J,477.0,3.0,3.0,18.531999999999925,11
2122,1,Calming - One Back Task,D,358.0,3.0,3.0,20.698999999999955,11
2123,1,Calming - One Back Task,B,302.0,3.0,3.0,22.680999999999926,11
2124,1,Calming - One Back Task,L,138.0,3.0,4.0,24.749000000000024,11
2125,1,Calming - One Back Task,V,427.0,3.0,3.0,26.814499999999953,11
2126,1,Calming - One Back Task,V,343.0,4.0,3.0,28.879999999999995,11
2127,1,Calming - One Back Task,N,697.0,3.0,3.0,30.931500000000028,11
2128,1,Calming - One Back Task,V,666.0,3.0,3.0,32.99599999999998,11
2129,1,Calming - One Back Task,L,763.0,3.0,3.0,35.063999999999965,11
2130,1,Calming - One Back Task,A,166.0,3.0,3.0,37.11349999999993,11
2131,1,Calming - One Back Task,E,116.0,3.0,3.0,39.16300000000001,11
2132,1,Calming - One Back Task,J,35.0,3.0,3.0,41.24649999999997,11
2133,1,Calming - One Back Task,S,5.0,3.0,3.0,43.313499999999976,11
2134,2,Calming - Three Back Task,P,0.0,3.0,,60.394000000000005,11
2135,2,Calming - Three Back Task,F,0.0,3.0,,62.54399999999998,11
2136,2,Calming - Three Back Task,Q,0.0,3.0,,64.70999999999992,11
2137,2,Calming - Three Back Task,C,171.0,3.0,4.0,66.8415,11
2138,2,Calming - Three Back Task,N,235.0,3.0,3.0,68.9085,11
2139,2,Calming - Three Back Task,P,338.0,3.0,3.0,70.97500000000002,11
2140,2,Calming - Three Back Task,C,0.0,4.0,,73.05849999999998,11
2141,2,Calming - Three Back Task,N,678.0,3.0,3.0,75.17499999999995,11
2142,2,Calming - Three Back Task,P,576.0,4.0,3.0,77.24199999999996,11
2143,2,Calming - Three Back Task,C,529.0,4.0,3.0,79.30799999999999,11
2144,2,Calming - Three Back Task,N,0.0,4.0,,81.37400000000002,11
2145,2,Calming - Three Back Task,V,904.0,3.0,3.0,83.52449999999999,11
2146,2,Calming - Three Back Task,Q,699.0,3.0,3.0,85.59050000000002,11
2147,2,Calming - Three Back Task,M,475.0,3.0,3.0,87.65699999999993,11
2148,2,Calming - Three Back Task,H,0.0,3.0,,89.72299999999996,11
2149,2,Calming - Three Back Task,Q,484.0,4.0,3.0,91.89049999999997,11
2150,2,Calming - Three Back Task,X,575.0,3.0,3.0,93.97249999999997,11
2151,2,Calming - Three Back Task,N,1033.0,3.0,3.0,96.03999999999996,11
2152,2,Calming - Three Back Task,Z,543.0,3.0,3.0,98.10500000000002,11
2153,2,Calming - Three Back Task,F,1413.0,3.0,4.0,100.154,11
2154,2,Calming - Three Back Task,C,0.0,3.0,,102.18700000000001,11
2155,2,Calming - Three Back Task,H,833.0,3.0,3.0,104.23649999999998,11
2156,3,Calming - Three Back Task,D,0.0,3.0,,121.31899999999996,11
2157,3,Calming - Three Back Task,X,0.0,3.0,,123.43549999999993,11
2158,3,Calming - Three Back Task,M,0.0,3.0,,125.56799999999998,11
2159,3,Calming - Three Back Task,I,1288.0,3.0,3.0,127.71899999999994,11
2160,3,Calming - Three Back Task,X,593.0,3.0,4.0,129.784,11
2161,3,Calming - Three Back Task,M,4.0,4.0,4.0,131.83349999999996,11
2162,3,Calming - Three Back Task,P,0.0,3.0,,133.89999999999998,11
2163,3,Calming - Three Back Task,S,0.0,3.0,,136.04949999999997,11
2164,3,Calming - Three Back Task,A,0.0,3.0,,138.18349999999998,11
2165,3,Calming - Three Back Task,N,536.0,3.0,4.0,140.28300000000002,11
2166,3,Calming - Three Back Task,W,361.0,3.0,3.0,142.33299999999997,11
2167,3,Calming - Three Back Task,V,229.0,3.0,3.0,144.38149999999996,11
2168,3,Calming - Three Back Task,A,0.0,3.0,,146.43150000000003,11
2169,3,Calming - Three Back Task,W,0.0,4.0,,148.5475,11
2170,3,Calming - Three Back Task,B,0.0,3.0,,150.69849999999997,11
2171,3,Calming - Three Back Task,A,382.0,4.0,3.0,152.81499999999994,11
2172,3,Calming - Three Back Task,Y,1087.0,3.0,4.0,154.86349999999993,11
2173,3,Calming - Three Back Task,B,733.0,4.0,4.0,156.914,11
2174,3,Calming - Three Back Task,A,0.0,4.0,,158.98000000000002,11
2175,3,Calming - Three Back Task,R,0.0,3.0,,161.04899999999998,11
2176,3,Calming - Three Back Task,P,0.0,3.0,,163.09550000000002,11
2177,3,Calming - Three Back Task,C,326.0,3.0,3.0,165.14549999999997,11
2178,4,Calming - One Back Task,V,0.0,3.0,,182.22849999999994,11
2179,4,Calming - One Back Task,I,383.0,3.0,3.0,184.37749999999994,11
2180,4,Calming - One Back Task,Q,0.0,3.0,,186.44299999999998,11
2181,4,Calming - One Back Task,H,366.0,3.0,3.0,188.5775,11
2182,4,Calming - One Back Task,C,688.0,3.0,3.0,190.49400000000003,11
2183,4,Calming - One Back Task,N,28.0,3.0,3.0,192.55849999999998,11
2184,4,Calming - One Back Task,V,372.0,3.0,3.0,194.60899999999992,11
2185,4,Calming - One Back Task,Y,193.0,3.0,3.0,196.6585,11
2186,4,Calming - One Back Task,Y,240.0,4.0,4.0,198.692,11
2187,4,Calming - One Back Task,K,582.0,3.0,3.0,200.74149999999997,11
